Price,Close,Close,Close,Close,High,High,High,High,Low,Low,Low,Low,Open,Open,Open,Open,Volume,Volume,Volume,Volume
Ticker,AAPL,GOOGL,MSFT,^GSPC,AAPL,GOOGL,MSFT,^GSPC,AAPL,GOOGL,MSFT,^GSPC,AAPL,GOOGL,MSFT,^GSPC,AAPL,GOOGL,MSFT,^GSPC
Date,,,,,,,,,,,,,,,,,,,,
2016-02-25,21.980939865112305,36.282535552978516,46.1085090637207,1951.699951171875,21.980939865112305,36.301939700050205,46.1085090637207,1951.8299560546875,21.637913145187866,35.4918137123975,44.78986065645314,1925.4100341796875,21.819649591905144,35.974506582421945,45.78105993504463,1931.8699951171875,110330800,36146000,26939500,4118210000
2016-02-26,22.015010833740234,36.07054901123047,45.400516510009766,1948.050048828125,22.26716754179636,36.63285926807521,46.621817917584345,1962.9599609375,21.940044435935178,35.92524379784174,45.22351576780922,1945.780029296875,22.080888504720264,36.50546995628764,46.551016270300785,1954.949951171875,115964400,42474000,35975900,4348510000
2016-02-29,21.96503448486328,35.69036865234375,45.0288200378418,1932.22998046875,22.31487596135696,36.35618418571059,45.71027073190289,1958.27001953125,21.955947490688093,35.67145805458296,44.834118874964766,1931.81005859375,22.00365291023265,35.878468545148046,45.444767918522025,1947.1300048828125,140865200,45068000,31654000,4588180000
2016-03-01,22.837369918823242,36.93193054199219,46.53333282470703,1978.3499755859375,22.891890162145486,36.939891899054004,46.542181345197534,1978.3499755859375,22.130872005277148,35.761026385814226,45.064228598591434,1937.0899658203125,22.183121799454458,35.893392963763745,45.108481329072,1937.0899658203125,201628400,60112000,33024500,4819750000
2016-03-02,22.887348175048828,36.79806900024414,46.86078643798828,1986.449951171875,22.91915179564613,36.97920221648382,46.8696349592981,1986.510009765625,22.63518965947927,36.48805063571471,46.16163509417464,1968.800048828125,22.832827930191645,36.96676473133603,46.382885263026324,1976.5999755859375,132678400,36292000,29289900,4666610000
2016-03-03,23.05771827697754,36.40544509887695,46.329776763916016,1993.4000244140625,23.105423693018857,36.87370729930235,46.87847952761065,1993.68994140625,22.819189463604157,36.30791182936019,45.82532672788094,1977.3699951171875,22.84872262579649,36.79806871119092,46.87847952761065,1985.5999755859375,147822800,40534000,24427800,5081700000
2016-03-04,23.400747299194336,36.33727264404297,46.04657745361328,1999.989990234375,23.56885236329397,36.575133839856065,46.418279439471576,2009.1300048828125,23.02818919326165,36.10836370354059,45.76337754820181,1986.77001953125,23.255358854594604,36.56518309296489,46.374030087252756,1994.010009765625,184220400,48516000,33034200,6049930000
2016-03-07,23.141773223876953,35.47041702270508,45.16157531738281,2001.760009765625,23.359855883237056,36.187489678685246,45.84302612082319,2006.1199951171875,22.935048007290668,35.08923999168951,44.763327785406055,1989.3800048828125,23.25990068109275,36.08497913581763,45.63062788723679,1996.1099853515625,143315600,61690000,38407800,4968180000
2016-03-08,22.950952529907227,35.506744384765625,45.71027374267578,1979.260009765625,23.116787159166762,35.94067065267356,46.13507354565329,1996.8800048828125,22.807836255217826,35.0325139805428,44.78102058665319,1977.4300537109375,22.89416010981613,35.250967258948876,44.958021348562674,1996.8800048828125,126247600,52530000,33835100,4641650000
2016-03-09,22.971399307250977,36.09791564941406,46.763427734375,1989.260009765625,23.07589715499009,36.13921827266852,46.7722762541542,1992.68994140625,22.778303687323117,35.46344828197079,45.89612762762349,1979.8399658203125,23.01456036910305,35.5883508467698,45.92267656297016,1981.43994140625,108806800,39544000,28251600,4038120000
2016-03-10,22.98275375366211,36.43431091308594,46.06427001953125,1989.5699462890625,23.225825217018002,36.651769485088636,46.85191983322794,2005.0799560546875,22.751041466408626,35.99242331029711,45.276620205834554,1969.25,23.03727571915335,36.216351196987695,46.84307131469579,1990.969970703125,134054400,44616000,38387800,4376790000
2016-03-11,23.230371475219727,37.066287994384766,46.96696472167969,2022.18994140625,23.23491410613099,37.06778003704122,46.96696472167969,2022.3699951171875,23.057722036751358,36.65973104805113,46.356315742124316,1994.7099609375,23.225827111141385,36.82146011960919,46.90501497198602,1994.7099609375,109632800,35380000,32275700,4078620000
2016-03-14,23.289438247680664,37.33351516723633,47.05546951293945,2019.6400146484375,23.378036030392135,37.53355900164528,47.42717143540088,2024.5699462890625,23.121333145105616,37.006078213251115,46.57757186407276,2012.050048828125,23.15086631706523,37.07126871410774,46.648370140345804,2019.27001953125,100304400,32824000,24083600,3487850000
2016-03-15,23.757402420043945,37.34993362426758,47.427181243896484,2015.9300537109375,23.89370386345121,37.47135477089283,47.427181243896484,2015.93994140625,23.59156781290107,36.965271340641664,46.674932100877406,2005.22998046875,23.61655661306187,37.123515190697546,46.68378062123829,2015.27001953125,160270800,29832000,21104800,3560280000
2016-03-16,24.07316780090332,37.68781661987305,48.099769592285156,2027.219970703125,24.150404649062708,37.769427176641834,48.321019688617675,2032.02001953125,23.75967257841274,37.14740104987417,47.25902192702844,2010.0400390625,23.764216941932037,37.27429301297814,47.30327127109324,2014.239990234375,153214000,29306000,31691700,4057020000
2016-03-17,24.03455352783203,37.74354934692383,48.37413024902344,2040.5899658203125,24.186756801845057,38.084915791884136,48.67503057306091,2046.239990234375,23.84373008990236,37.68781604978745,47.79003001718708,2022.1600341796875,23.970944559744034,37.70224672161412,47.97587932367837,2026.9000244140625,137682800,44564000,28223900,4530480000
2016-03-18,24.061811447143555,37.59077835083008,47.33866500854492,2049.580078125,24.19357027398545,37.925675465363916,48.648464977590905,2052.360107421875,23.89597855574519,37.412131881292375,47.30326418819037,2041.1600341796875,24.157222294235794,37.90029935225394,48.60421226414369,2041.1600341796875,176820800,56222000,67625500,6503140000
2016-03-21,24.059539794921875,37.92667770385742,47.66613006591797,2051.60009765625,24.45481452251042,37.98539508927515,47.72807983421085,2053.909912109375,23.884618184167916,37.38476627493231,46.843079286016334,2043.1400146484375,24.064082425579844,37.51613816731623,47.126279191357845,2047.8800048828125,142010800,28774000,23925700,3376600000
2016-03-22,24.243545532226562,37.82167434692383,47.851959228515625,2049.800048828125,24.373032164505062,38.06799805403003,48.011259530217245,2056.60009765625,23.900518872512087,37.71369298292644,47.31210858119434,2040.5699462890625,23.90960586656967,37.7415596312543,47.44485995794827,2048.639892578125,129777600,22096000,23124100,3418460000
2016-03-23,24.109512329101562,37.69776916503906,47.76347351074219,2036.7099609375,24.323052336987878,38.0874087184711,48.00242402807766,2048.550048828125,24.057264284512407,37.621633224236895,47.55992382027315,2034.8599853515625,24.189023086534462,37.985892865219434,47.88737302876606,2048.550048828125,102814000,24678000,20129000,3639510000
2016-03-24,24.005016326904297,37.56241989135742,47.97587966918945,2035.93994140625,24.136775138916786,37.697770570860776,48.082082167385785,2036.0400390625,23.8278242784853,37.34645334333497,47.55107980443181,2022.489990234375,23.95958309049779,37.381286657532144,47.6484304064405,2032.47998046875,104532000,31116000,19950000,3407720000
2016-03-28,23.895977020263672,37.48478698730469,47.3829345703125,2037.050048828125,24.123146679600588,37.73459212156763,48.04668504323093,2042.6700439453125,23.86644385532302,37.42308172502961,47.19708524813762,2031.9599609375,24.079983889713148,37.62859635355816,47.975883372301745,2037.8900146484375,77645600,21676000,17025100,2809090000
2016-03-29,24.461626052856445,38.11228561401367,48.418373107910156,2055.010009765625,24.486614851039764,38.17648141334366,48.55112452389075,2055.909912109375,23.825550389735703,37.236475562311185,47.303274042506416,2028.31005859375,23.8278225713433,37.50469016017419,47.489123324072246,2035.75,124760400,40062000,23924300,3822330000
2016-03-30,24.88871192932129,38.23420715332031,48.719268798828125,2063.949951171875,25.084078011167296,38.6805747162325,49.241419142581954,2072.2099609375,24.67062922397006,38.196389753819,48.58652077137043,2058.27001953125,24.68198840230631,38.22773783811599,48.61306970166029,2058.27001953125,182404400,40396000,23008300,3590310000
2016-03-31,24.759220123291016,37.963497161865234,48.878570556640625,2059.739990234375,24.965945340510757,38.27102498076401,49.19717123343487,2067.919921875,24.73423132267837,37.732101479856624,48.55112136149477,2057.4599609375,24.925054733432507,38.23420228113315,48.63077153069333,2063.77001953125,103553600,32554000,26360500,3715280000
2016-04-01,24.986392974853516,38.300392150878906,49.17947769165039,2072.780029296875,24.98866515697277,38.318801604672444,49.21487852201976,2075.070068359375,24.57975903386454,37.58033155583036,48.294477188470054,2043.97998046875,24.711517866106874,37.677868630981905,48.71927702487554,2056.6201171875,103496000,31674000,24399200,3749990000
2016-04-04,25.243093490600586,38.07396697998047,49.055572509765625,2066.1298828125,25.48616495985676,38.43822656584752,49.25912219692544,2074.02001953125,25.049997891174083,37.90825914586364,48.675022067159865,2062.570068359375,25.084073687141522,38.292420224764356,49.055572509765625,2073.18994140625,149424800,26924000,18928800,3485710000
2016-04-05,24.94550132751465,37.74802780151367,48.28561782836914,2045.1700439453125,25.154498744635635,37.96200492941499,48.940516163127555,2062.5,24.85690529337838,37.600232063111754,48.197115772315136,2042.56005859375,24.877351465269015,37.72613312085494,48.84316558947227,2062.5,106314800,24478000,19272300,4154920000
2016-04-06,25.206750869750977,38.220767974853516,48.781219482421875,2066.659912109375,25.21129523453481,38.23818652865165,48.852021132554285,2067.330078125,24.806931693973794,37.6350672051181,47.97586928021238,2043.0899658203125,25.04091795165541,37.71170048942834,48.10862068620641,2045.56005859375,105616400,25312000,21188700,3750800000
2016-04-07,24.656993865966797,37.82516098022461,48.197113037109375,2041.9100341796875,25.08407218137641,38.284960694700956,48.595363826730896,2063.010009765625,24.56158302951894,37.694783785981095,47.993563383749056,2033.800048828125,24.97730216923229,38.083922181938455,48.559963006318306,2063.010009765625,127207600,25498000,19225100,3801250000
2016-04-08,24.684253692626953,37.79281234741211,48.16171646118164,2047.5999755859375,24.936410396248828,38.173989365149524,48.92281728708778,2060.6298828125,24.57293932214658,37.60869505124779,48.07321777835884,2041.68994140625,24.74104610211689,38.111289407500365,48.38296654424699,2045.5400390625,94326800,23434000,22167200,3359530000
2016-04-11,24.766035079956055,37.69676971435547,48.06437683105469,2041.989990234375,25.127235733446977,38.178467863276815,48.80777736228692,2062.929931640625,24.72287402396467,37.686818967588316,48.05552493577314,2041.8800048828125,24.75467763708124,38.090387998722086,48.223677186033655,2050.22998046875,117630000,31774000,21414200,3567840000
2016-04-12,25.08861541748047,38.034156799316406,48.36528015136719,2061.719970703125,25.10224504116999,38.06401283572551,48.48032778915162,2065.050048828125,24.684253738467856,37.39968944980222,47.577626846482815,2039.739990234375,24.83872742872724,37.741059664675134,48.117477708118884,2043.719970703125,108929200,27388000,24944300,4239740000
2016-04-13,25.452083587646484,38.4118537902832,48.984771728515625,2082.419921875,25.520233431483582,38.602937745557355,49.06442190108267,2083.179931640625,25.17039375348663,38.047594187080826,48.577672346954586,2065.919921875,25.17039375348663,38.33223262817616,48.781222037735105,2065.919921875,133029200,35426000,20818000,4191830000
2016-04-14,25.465717315673828,38.585025787353516,48.993621826171875,2082.780029296875,25.53159672188819,38.79502033890288,49.188322991084966,2087.840087890625,25.290797448472638,38.47704062988825,48.736970904424346,2078.1298828125,25.356676854687,38.58353374478122,48.869722312503015,2082.889892578125,101895600,26992000,20877100,3765870000
2016-04-15,24.954587936401367,38.814430236816406,49.250282287597656,2080.72998046875,25.511154668549523,38.86071013471034,49.48922946680916,2083.219970703125,24.92732868519164,38.56213455719019,48.77238117715626,2076.31005859375,25.467991876578065,38.59050235022247,48.94053006741859,2083.10009765625,187756000,31712000,28793800,3701450000
2016-04-18,24.41619110107422,39.196598052978516,49.96712112426758,2094.340087890625,24.750128980881975,39.23989386125686,50.08217212005451,2094.659912109375,24.293519300399957,38.69549576966996,48.860870638647015,2073.64990234375,24.73649935852927,38.82387976236907,49.10867304311184,2078.830078125,243286000,33540000,23786000,3316880000
2016-04-19,24.28670883178711,38.6278190612793,49.9051628112793,2100.800048828125,24.534322925691086,39.35932232921076,50.241463846534,2104.050048828125,24.132233395891266,38.33024200111749,49.27681345341476,2091.679931640625,24.507061942944663,39.33693030179552,50.11756435354753,2096.050048828125,129539600,43952000,29596800,3896830000
2016-04-20,24.336687088012695,38.5616340637207,49.197174072265625,2102.39990234375,24.55476977187876,38.79750966188959,50.002524329074085,2111.050048828125,24.093615600802558,38.380003512899066,49.108675379608805,2096.320068359375,24.22537443058636,38.772627100277475,49.81667504888953,2101.52001953125,122444000,34262000,36195700,4184880000
2016-04-21,24.07316780090332,38.814430236816406,49.365325927734375,2091.47998046875,24.291250454324192,38.89803018362727,49.76357682082117,2103.780029296875,23.970940419721533,38.39393996847017,49.04672521326494,2088.52001953125,24.291250454324192,38.68057161171843,49.383026342539225,2102.090087890625,126210000,77628000,38909100,4175290000
2016-04-22,24.007293701171875,36.712974548339844,45.8253173828125,2091.580078125,24.189030152439116,37.5166311774361,46.40056896498563,2094.320068359375,23.76649437643494,36.3447361734931,44.931468508121675,2081.199951171875,23.85509041980673,37.018512967925965,45.940368374448816,2091.489990234375,134732400,140798000,126834100,3790580000
2016-04-25,23.870986938476562,36.933921813964844,46.117374420166016,2087.7900390625,24.00047356802536,37.06678574621623,46.135074834452304,2089.3701171875,23.741500308927765,36.58011407666997,45.692574605321575,2077.52001953125,23.85281295074452,36.59255535870185,45.8253226484555,2089.3701171875,112126400,49442000,33226900,3319740000
2016-04-26,23.70515251159668,36.09592819213867,45.52442932128906,2091.699951171875,23.920964717910977,37.102115426203525,46.329779726457744,2096.8701171875,23.605199044653066,35.84462720998508,45.21468046392009,2085.800048828125,23.605199044653066,37.043895391133944,46.2501295379901,2089.840087890625,224064800,55864000,33532600,3557190000
2016-04-27,22.22173500061035,35.9013557434082,45.08192443847656,2095.14990234375,22.42391584961028,36.18449833236935,45.57752593586082,2099.889892578125,21.735592090299633,35.2852978500931,44.73677478223051,2082.31005859375,21.80828630866852,36.09343438489322,45.55982552066756,2092.330078125,458408400,66262000,43369300,4100110000
2016-04-28,21.542497634887695,35.08525466918945,44.161521911621094,2075.81005859375,22.235364005276846,36.28950003419015,44.931471324820826,2099.300048828125,21.41073882615134,34.99269867759642,43.860621636484275,2071.6201171875,22.17402896433645,35.99242032041375,44.798719912610096,2090.929931640625,328970800,62590000,43134800,4309840000
2016-04-29,21.294879913330078,35.22559356689453,44.134971618652344,2065.300048828125,21.517506905821477,35.436085502036846,44.47127273586774,2073.85009765625,21.015462248419112,35.021567150673405,43.67477097825465,2052.280029296875,21.351672318916318,35.03848835903026,43.67477097825465,2071.820068359375,274126000,58278000,48411700,4704720000
2016-05-02,21.27216911315918,35.550533294677734,44.78987503051758,2081.429931640625,21.372124328930266,35.600294622059856,44.91377455810264,2083.419921875,20.99047918972911,35.1499483449509,44.05532300839339,2066.110107421875,21.347135524987493,35.42662542546508,44.250024195175016,2067.169921875,192640400,33476000,33114500,3841110000
2016-05-03,21.622007369995117,35.253456115722656,44.055320739746094,2063.3701171875,21.749221819462132,35.49878133769499,44.61287196117647,2077.179931640625,21.28125289477971,35.19822016514425,43.89602039076599,2054.889892578125,21.39938035026095,35.45548932144332,44.550922200574064,2077.179931640625,227325200,38620000,26460200,4173390000
2016-05-04,21.39711570739746,35.39925765991211,44.134971618652344,2051.1201171875,21.785575706565275,35.582380263784756,44.303123865264446,2060.300048828125,21.313062290097726,35.03499804576937,43.772121568186115,2045.550048828125,21.626555868417185,35.17035250679827,44.10842268540151,2060.300048828125,164102000,34172000,24257600,4058560000
2016-05-05,21.310253143310547,35.565460205078125,44.196922302246094,2050.6298828125,21.499952301766445,35.70678282602548,44.51552301193774,2060.22998046875,21.182264189999923,35.30371115127965,44.01107301359559,2045.77001953125,21.483953682602618,35.57989087567293,44.13497253936259,2052.949951171875,143562000,29668000,25390700,4008530000
2016-05-06,21.191417694091797,36.08647155761719,44.59518051147461,2057.139892578125,21.35826027577339,36.12677948862199,44.59518051147461,2057.719970703125,20.992576113471646,35.42812007417731,43.949130466750645,2039.449951171875,21.339977375448026,35.440561356074525,44.1792291415253,2047.77001953125,174799600,39952000,24787300,3796350000
2016-05-09,21.20741081237793,36.28303527832031,44.31196212768555,2058.68994140625,21.431391540724043,36.53980709692824,44.77216266156302,2064.14990234375,21.161699214140537,36.00287293771213,44.25001238043358,2054.31005859375,21.25540668273781,36.162111480847464,44.683663987205364,2057.550048828125,131745600,38074000,17951600,3788620000
2016-05-10,21.351402282714844,36.793094635009766,45.1527214050293,2084.389892578125,21.38568555165978,36.82394536818033,45.223519682432915,2084.8701171875,21.051998670949335,36.40644299603729,44.418169442915904,2062.6298828125,21.330833367579576,36.573145536375286,44.54207233638738,2062.6298828125,134747200,32634000,22891000,3600200000
2016-05-11,21.14341926574707,36.35369110107422,45.17927932739258,2064.4599609375,21.385684667157527,36.86375322816029,45.82532935129974,2083.2900390625,21.13199092866493,36.2218218804458,45.135029973208944,2064.4599609375,21.36511575287298,36.849819905199894,45.25008099489385,2083.2900390625,114876400,29834000,24039100,3821980000
2016-05-12,20.6474552154541,36.23028564453125,45.58637619018555,2064.110107421875,21.205124500120696,36.593550583773435,45.85187905217881,2073.989990234375,20.448615432988245,36.04119106316533,45.06422573814612,2053.1298828125,21.19141189270075,36.42584954078559,45.31202818427256,2067.169921875,305258800,27094000,24102800,3782390000
2016-05-13,20.688594818115234,36.069053649902344,45.205810546875,2046.6099853515625,20.9514308376849,36.39051478166736,45.93151042009197,2066.7900390625,20.56974815158694,36.003365813288134,45.17040972964301,2043.1300048828125,20.56974815158694,36.158128209065595,45.52440777393963,2062.5,177571200,25244000,22592300,3579880000
2016-05-16,21.456533432006836,36.34125518798828,45.86957550048828,2066.659912109375,21.573095833014207,36.45968845064352,45.98462312965774,2071.8798828125,20.94686173110111,35.82870624772518,44.91377338240797,2046.530029296875,21.115990292755455,36.04367809037071,44.95802273024306,2046.530029296875,245039200,22538000,20032000,3501360000
2016-05-17,21.367395401000977,35.838157653808594,45.01402282714844,2047.2099609375,21.643944010088024,36.61743291287613,46.101276135855585,2065.68994140625,21.257691061120006,35.72918159411682,44.88034631518007,2040.8199462890625,21.609662493699624,36.37907435812318,46.09236572823957,2065.0400390625,187667600,33404000,27803500,4108960000
2016-05-18,21.61195182800293,35.91728210449219,45.281394958496094,2047.6300048828125,21.760511494120927,36.10587933263704,45.57548608446201,2060.610107421875,21.458821873202286,35.580889130022136,44.82688585524565,2034.489990234375,21.520532104594423,35.75406099102888,44.98730043290789,2044.3800048828125,168249600,32536000,24907500,4101320000
2016-05-19,21.529666900634766,35.59532165527344,44.84470748901367,2040.0400390625,21.630230661843246,35.85358931585334,45.11206396982644,2044.2099609375,21.38567930558361,35.34651119172566,44.399112221118365,2025.9100341796875,21.630230661843246,35.7441121044449,44.978387429231105,2044.2099609375,121768400,30598000,23842400,3846770000
2016-05-20,21.762794494628906,35.91379928588867,45.11206817626953,2052.320068359375,21.810790365883367,36.211873739751105,45.646784587376416,2058.35009765625,21.60280651339482,35.58039417088344,44.91600855185718,2041.8800048828125,21.63023347284846,35.65255133246523,44.98730203356465,2041.8800048828125,128104000,34798000,23905800,3507650000
2016-05-23,22.039348602294922,35.691856384277344,44.586246490478516,2048.0400390625,22.213049234524135,36.002869430143384,45.16552150465294,2055.580078125,21.86564797006571,35.676431018001054,44.54168765853147,2047.260009765625,21.91135958050479,35.82770818872344,45.09422465384091,2052.22998046875,152074400,24816000,26118700,3055480000
2016-05-24,22.37531852722168,36.47710418701172,45.97651672363281,2076.06005859375,22.418742371665218,36.53532422043062,46.08345862869775,2079.669921875,22.133051383686695,35.81128492644181,44.9160012826527,2052.64990234375,22.21990256001259,35.82123947014082,45.183357745125974,2052.64990234375,140560800,37884000,34757900,3627340000
2016-05-25,22.76842498779297,36.729393005371094,46.448848724365234,2090.5400390625,22.795850201096112,36.81846756099239,46.77859166288772,2094.72998046875,22.423309856069583,36.45570382115049,46.1547576220005,2078.929931640625,22.55129883473508,36.57513175978229,46.2706099413086,2078.929931640625,152675200,32216000,24040200,3859160000
2016-05-26,22.94898223876953,36.671180725097656,46.243865966796875,2090.10009765625,23.022119048301427,36.878688568217406,46.32407323297958,2094.300048828125,22.5444428987657,36.47561681732846,45.77153617684394,2087.080078125,22.78213796567413,36.624900823024184,46.27951439612726,2091.43994140625,225324800,27202000,24335200,3230990000
2016-05-27,22.935270309448242,37.2021369934082,46.62708282470703,2099.06005859375,22.962697269812818,37.21756235945067,46.62708282470703,2099.06005859375,22.68386260912372,36.67515364147861,46.13692877024352,2090.06005859375,22.72728819377115,36.7000362033891,46.27060529439447,2090.06005859375,145364800,34802000,17721400,3079150000
2016-05-31,22.82328224182129,37.26434326171875,47.23309326171875,2096.949951171875,22.946700960333143,37.49474046959381,47.23309326171875,2103.47998046875,22.58558712584136,37.10112214381735,46.41319968974886,2088.659912109375,22.763858026896447,37.25986333710199,46.573610841098926,2100.1298828125,169228800,42484000,37653100,4514410000
2016-06-01,22.503313064575195,37.24493408203125,47.09941101074219,2099.330078125,22.750150557369473,37.389741945646556,47.18853209000537,2100.969970703125,22.473601822259525,37.039912996326414,46.734023084817075,2085.10009765625,22.631302100667114,37.24543142957814,46.734023084817075,2093.93994140625,116693200,20788000,25324800,3525170000
2016-06-02,22.334178924560547,37.03643035888672,46.76966857910156,2105.260009765625,22.361604143388433,37.187210184706785,47.00137997101137,2105.260009765625,22.085055476650993,36.674657487115496,46.19930730612566,2088.590087890625,22.30675196201325,37.127494312106414,46.91225889734554,2097.7099609375,160766400,33916000,22840800,3632720000
2016-06-03,22.379886627197266,36.6179313659668,46.154762268066406,2099.1298828125,22.459879747264605,36.89809369845315,46.716209901721946,2104.070068359375,22.272466547227165,36.52089544087779,45.985433877287626,2085.360107421875,22.350175395092037,36.89809369845315,46.680564861220105,2104.070068359375,114019600,24608000,23368300,3627780000
2016-06-06,22.542160034179688,36.32931137084961,46.457763671875,2109.409912109375,23.28724258424666,36.749304309578505,46.65382327838241,2113.360107421875,22.2953243573292,36.241235292335965,46.24387644704078,2100.830078125,22.395886394668537,36.749304309578505,46.33299754056425,2100.830078125,93170000,29992000,18243300,3442020000
2016-06-07,22.633586883544922,36.38056564331055,46.43101501464844,2112.1298828125,22.825572170936905,36.660226817428686,46.9924658766371,2119.219970703125,22.61758825490557,36.36613497182697,46.43101501464844,2110.179931640625,22.683868786045675,36.48904814974876,46.55578451701806,2110.179931640625,89638000,24314000,20866800,3534730000
2016-06-08,22.613012313842773,36.96974563598633,46.3775520324707,2119.1201171875,22.754713919599112,37.013534995373654,46.73402617422385,2120.550048828125,22.553588103582754,36.61345120123495,46.22604788751873,2112.7099609375,22.631295210775672,36.799060529402716,46.359727815439776,2112.7099609375,83392400,32314000,21149400,3562060000
2016-06-09,22.775283813476562,36.94934844970703,46.003257751464844,2115.47998046875,22.85299091806693,37.0195124231962,46.3419111308538,2117.639892578125,22.503305459971784,36.64978195827462,45.8874054213658,2107.72998046875,22.512447779991692,36.678145956215076,46.3419111308538,2115.64990234375,106405600,19180000,20305700,3290320000
2016-06-10,22.587873458862305,36.48506546020508,45.87848663330078,2096.070068359375,22.706720146659556,36.806029257659084,46.38646494745215,2109.570068359375,22.507880328256512,36.351704188003815,45.48636403629926,2089.9599609375,22.519306921931932,36.622409309186,45.49527444548526,2109.570068359375,126851600,29050000,25833200,3515010000
2016-06-13,22.24732208251953,36.41987609863281,44.68429183959961,2079.06005859375,22.65414740995887,36.774181137334644,45.201183969672115,2098.1201171875,22.19246991511382,36.317365566931215,43.72180785203365,2078.4599609375,22.5558696655092,36.317365566931215,44.185227327388375,2091.75,152082000,23354000,83217800,3392030000
2016-06-14,22.274757385253906,36.4880485534668,44.40802764892578,2075.320068359375,22.50788223559684,36.62489505119839,44.648646110692276,2081.300048828125,22.112485094068337,36.1521567461757,44.17631619738602,2064.10009765625,22.24276013030011,36.2919873290014,44.4704107167352,2076.64990234375,127727600,26584000,42577100,3759770000
2016-06-15,22.201610565185547,36.435306549072266,44.28325271606445,2071.5,22.491873489320422,36.68212381904572,44.666464885683006,2085.64990234375,22.176469627072482,36.391513387774275,44.28325271606445,2069.800048828125,22.357026480921373,36.57115456793354,44.36345999341768,2077.60009765625,117780800,23234000,33757600,3544720000
2016-06-16,22.29532814025879,36.040199279785156,44.907081604003906,2077.989990234375,22.341038006467034,36.34573775728132,44.978378464475405,2079.6201171875,21.957069201671043,35.606770333428734,44.122833136924555,2050.3701171875,22.04391864495456,36.22481395143711,44.1317469442942,2066.360107421875,125307200,45002000,31188600,3628280000
2016-06-17,21.787931442260742,35.04495620727539,44.67538070678711,2071.219970703125,22.089620966043658,35.89787694918053,44.94273717680223,2078.199951171875,21.78107513958459,34.889199091506015,44.399110427985704,2062.840087890625,22.082764663367506,35.89787694918053,44.92491295885163,2078.199951171875,244032800,82262000,45710500,4952630000
2016-06-20,21.735370635986328,35.13850402832031,44.62190628051758,2083.25,22.071343526417333,35.62318629803756,45.299212937249486,2100.659912109375,21.719372009952444,35.102676022153176,44.58625784603235,2075.580078125,21.94106850193587,35.346509199654975,45.129884573255595,2075.580078125,137647600,45654000,35607900,3467440000
2016-06-21,21.92049789428711,35.275352478027344,45.62004470825195,2088.89990234375,22.021059931425373,35.59880683953701,45.83393194395112,2093.659912109375,21.63937720858036,35.065357904934125,44.70211949587558,2083.02001953125,21.698801419425237,35.33357251668775,44.73776793509582,2085.18994140625,142185600,30318000,34097800,3232880000
2016-06-22,21.838218688964844,35.35447311401367,45.44180679321289,2085.449951171875,22.14447857525094,35.5405836170705,45.86066403216154,2099.7099609375,21.792507087021107,35.12606528706389,45.406158355968124,2084.360107421875,21.998204936469623,35.5326222591849,45.52201407720256,2089.75,116876400,29058000,28816800,3168160000
2016-06-23,21.963918685913086,35.57342529296875,46.26169204711914,2113.320068359375,22.00734426592801,35.573922640521026,46.39537196268851,2113.320068359375,21.769649199282725,34.845904534187724,45.58438886063398,2092.800048828125,21.927351153047162,35.358453457452576,45.70024116119786,2092.800048828125,128960800,42500000,29028800,3297940000
2016-06-24,21.346824645996094,34.096981048583984,44.40802764892578,2037.4100341796875,21.63480156479989,35.08227206208448,45.397246324027556,2103.81005859375,21.175410103994604,34.08255037715095,44.131757348896755,2032.5699462890625,21.234834300129744,34.34429944615361,44.39020342960563,2103.81005859375,301245600,95436000,133503000,7597450000
2016-06-27,21.03600311279297,33.89494705200195,43.16035079956055,2000.5400390625,21.266841964056905,34.00392690301714,43.802008967345806,2031.449951171875,20.91258437282175,33.472964768062326,42.81278709188404,1991.6800537109375,21.25541362483522,33.96212693229158,43.75744672821063,2031.449951171875,181958400,58146000,50216300,5431220000
2016-06-28,21.390256881713867,34.39854049682617,44.06045150756836,2036.0899658203125,21.406257252557285,34.47218969269111,44.08718953091988,2036.0899658203125,21.0588560011259,34.07956609149681,43.37423450165256,2006.6700439453125,21.232556626841593,34.40401511615899,43.597032098393214,2006.6700439453125,161779600,38246000,38140700,4385810000
2016-06-29,21.57538604736328,34.59410858154297,45.040767669677734,2070.77001953125,21.6096693182978,34.808583084268555,45.20118222802814,2073.1298828125,21.399399403635215,34.46920599949296,44.38128521872363,2042.68994140625,21.477108267334767,34.54783247671888,44.47931671545131,2042.68994140625,146124000,43124000,31304000,4241740000
2016-06-30,21.849647521972656,35.00912094116211,45.60222244262695,2098.860107421875,21.888501079819115,35.02106487519846,45.718078175245836,2098.93994140625,21.552529925610926,34.57967462885375,45.00512635840353,2070.0,21.584527178392662,34.71652113309417,45.201189382893574,2073.169921875,143345600,42250000,28527800,4622820000
2016-07-01,21.915922164916992,35.34352111816406,45.593292236328125,2102.949951171875,22.048483173007646,35.45697709095618,46.092359991241224,2108.7099609375,21.787933188122725,35.01907211606122,45.51308497928175,2097.89990234375,21.824500719898644,35.08724668785308,45.56655761718632,2099.340087890625,104106000,30984000,21400400,3458890000
